factory,target,item_code,nonzero_days,total_kg,pearson,spearman,mix_adjusted,pearson_lag1,item_name,category1,category2
남양주,연료,112911,31,113146.0,0.10828968333110672,0.12595498748560985,0.04270600707866631,0.011966283787927872,딥앤로우 저당 크런치초코바(24),냉동,IC
남양주,연료,122952,188,489176.0,0.15869689545708937,0.201183748686348,0.042519616393643225,0.03231789292827227,바나나라이트240(지)I,냉장,MY
남양주,연료,112795,39,450921.0,0.09181819541624617,0.08385858339688992,-0.04184280954861458,-0.0214963518493188,따옴바 패션프루트(40) H,냉동,IC
남양주,연료,122988,211,803454.0,0.26811533575122626,0.2597906797490015,0.03989357614328253,-0.03691037360276806,요플레 샤인머스캣멀티85(32)I,냉장,FM
남양주,연료,123075,189,1935876.0,0.1965153759890219,0.11150613779519533,0.038241432690517795,-0.02854776690748942,990딸기300(28)_CU,냉장,MY
남양주,연료,123006,234,427832.0,0.29783459196427314,0.284477981192171,0.0374850594044905,-0.0072483485189210745,요플레(홈) 플레인180(12)I,냉장,FM
남양주,연료,112833,118,495843.0,0.2136376270335945,0.21766560126160558,0.03688344800479204,0.07678053700310317,끌 쿠키앤크림바(24) I,냉동,IC
남양주,연료,112789,90,1436366.0,0.14314822167468155,0.12145241332373853,0.03670022331388528,0.030351647788339646,슈크림 붕어싸만코(30)B,냉동,IC
남양주,연료,123035,199,540313.0,0.27420315677435614,0.2567613660428905,0.03659682581201362,0.010917894044620187,요플레 제주감귤멀티85(32),냉장,FM
남양주,연료,122950,510,3796124.0,0.30559593089489545,0.2877932189176509,0.03604357194775207,-0.051739287014558474,바나나라이트240(32)I,냉장,MY
남양주,연료,112774,90,865219.0,0.19013012119883793,0.20365332915737613,0.03311832952338429,0.11449955515058528,요맘때콘 딸기(24) C,냉동,IC
남양주,연료,122987,153,349773.0,0.22494887733554944,0.20967285382554357,0.03245607388628755,0.02599632587297544,요플레 살구멀티85(32)I,냉장,FM
남양주,연료,112796,40,455498.0,0.09131151958582681,0.07360600419587243,-0.030269565587989777,-0.026091988813859632,따옴바 납작복숭아(40) H,냉동,IC
남양주,연료,112905,30,324075.0,0.07492756487657899,0.046520289163244175,-0.02770051704235193,0.005350633236792286,엔초 디카페인 커피(40)G,냉동,IC
남양주,연료,123000,292,1397226.0,0.2693011903001013,0.2873808524892113,-0.027612609361323044,-0.09814061165314154,요플레 라이트 딸기멀티80(32)I,냉장,FM
남양주,연료,112753,53,786916.0,0.13139125319606404,0.1073191402655974,0.02710463352385988,0.08804785435437651,요맘때바 복숭아(40) G,냉동,IC
남양주,연료,123054,97,205369.0,0.16793889972002785,0.12554099265160612,-0.02536533365292935,-0.02017343413803142,요플레 라이트 바나나멀티80(32),냉장,FM
남양주,연료,122989,206,387640.0,0.27532388021130544,0.2664389085499956,0.023387784133225866,-0.027132921601952614,요플레 샤인머스캣6입85(30)I,냉장,FM
남양주,연료,123011,239,493732.0,0.3135050705867885,0.29305799768534335,0.01952021741071362,-0.031162443512473957,요플레 플레인 화이트멀티80(32)I,냉장,FM
남양주,연료,123002,333,2651768.0,0.29386598301879374,0.25941060268860705,-0.019502788972747088,-0.03536714307233487,요플레 라이트 딸기6입80(30)I,냉장,FM
남양주,연료,112929,47,425741.0,0.10046301777026938,0.09784397064348921,0.01939810228526612,0.01185603037616018,요맘때콘 블루베리(24) C,냉동,IC
남양주,연료,112822,452,7837539.0,0.37595203623592294,0.363789658054363,-0.017972479945798772,-0.15624992582676842,투게더 바닐라(6) I,냉동,IC
남양주,연료,122944,640,19542344.0,0.6763172641338263,0.49615239725660265,-0.01727703774749265,-0.16367982698870387,바나나맛우유멀티240(32)I,냉장,MY
남양주,연료,123001,258,893985.0,0.22009970714993543,0.20289222975390334,-0.0167154458878039,-0.057503818138256224,요플레 라이트 베리멀티80(32)I,냉장,FM
남양주,연료,112835,75,268537.0,0.14383281210558715,0.1266207962324304,0.016445848776577413,-0.011658861165688657,끌 베리믹스바(24) I,냉동,IC
남양주,연료,123093,98,856260.0,0.14776862994702683,0.10970748839412028,-0.015470010097960134,-0.12991850685805384,빙그레 대용량우유 20kg,냉장,MY
남양주,연료,122984,251,313033.0,0.25603935289598123,0.24478089996257762,-0.01545938131004655,-0.057739692966873986,요플레 복숭아85(32)I,냉장,FM
남양주,연료,122995,114,116420.0,0.14686723459942075,0.15204395197445228,-0.013225106886561918,-0.04136791218382803,요플레 딸기85(지)(48)I,냉장,FM
남양주,연료,112751,158,2362434.0,0.20608130617989745,0.15098357955187383,-0.01302815460274668,-0.025531879906796624,요맘때바 딸기(40) G,냉동,IC
남양주,연료,122980,261,1033245.0,0.2967168477413314,0.3040949784823842,0.010218067825377427,0.057772908043628904,요플레 딸기85(32)I,냉장,FM
남양주,연료,122985,286,1315154.0,0.3156126640077324,0.28904846320528105,0.009527242655435381,-0.023119773214842772,요플레 복숭아멀티85(32)I,냉장,FM
남양주,연료,112749,162,2464194.0,0.23381099835617514,0.21344884439668413,0.0077055825766093235,0.018564823801708853,쿠앤크바(40) G,냉동,IC
남양주,연료,122972,270,2830825.0,0.29148646179125487,0.23266591511644297,0.007582356653468933,0.04411618597972549,춘식이딸기500(28)I,냉장,MY
남양주,연료,122914,284,3393712.0,0.2727319496369117,0.24133060680221705,-0.006958454218874903,-0.05806959751091422,카페바리스타 1000(16)G,냉장,MY
남양주,연료,123071,57,209619.0,0.11850122460912801,0.07797879450075718,-0.005155550498845809,-0.13969678096116056,요플레 제로 플레인400(6),냉장,FM
남양주,연료,123083,42,164288.0,0.13141037906129333,0.11964581882222095,-0.004875649370328202,-0.03214720359258636,쥬시쿨 제로 파인 930(16),냉장,MY
남양주,연료,123005,213,1174920.0,0.26614773734693015,0.21798168736155848,-0.004241442373088967,-0.06513456344265149,요플레(홈) 복숭아180(12)I,냉장,FM
남양주,연료,123082,43,168787.0,0.10764840779749563,0.09401132742451028,0.0028059470311233843,-0.02480703076451156,쥬시쿨 제로 자두 930(16),냉장,MY
남양주,연료,122996,69,69785.0,0.12690797164706438,0.10279375872154435,0.0016961142553865666,-0.0030048032051062695,요플레 복숭아85(지)(48)I,냉장,FM
남양주,연료,122973,261,2352530.0,0.2016715657405549,0.13359158002052435,-0.000578717494030824,-0.10061294605245195,춘식이바나나500(28)I,냉장,MY
남양주,용수,122943,765,35674941.0,0.6954781349011387,0.5353312770189956,-0.22097550998246673,-0.023268299192592427,바나나맛우유240(32)I,냉장,MY
남양주,용수,123009,393,5226753.0,0.4288694113235673,0.4625145788064446,0.1987472196807384,0.2842033302563016,요플레 플레인6입85(30)I,냉장,FM
남양주,용수,122842,450,4330879.0,0.4330914152335688,0.39383826655159043,-0.1833307406193921,0.07738870447710892,쥬시쿨 자두180(50)G,냉장,MY
남양주,용수,122944,640,19542344.0,0.7160930918001801,0.5782553327975007,-0.1556042597869227,0.009192263461060132,바나나맛우유멀티240(32)I,냉장,MY
남양주,용수,122963,435,3179134.0,0.4348116758249981,0.42452464258556566,-0.14055606779635946,-0.02383147037969312,딸기타임200(50)I,냉장,MY
남양주,용수,122956,586,11179459.0,0.4792164923036745,0.48891370924945066,0.13940961413733846,0.37617648425343114,굿모닝900(16)I,냉장,MY
남양주,용수,122951,439,1907523.0,0.34445502754736845,0.31306907725112504,0.13629230609214185,0.06522124581580725,바나나라이트멀티240(32)I,냉장,MY
남양주,용수,122846,360,1236205.0,0.40534378118716413,0.3436358539998502,0.13506376087927915,0.0344925653700394,쥬시쿨 복숭아450(28)G,냉장,MY
남양주,용수,122950,510,3796124.0,0.3630127780390947,0.32836361079841936,0.12112003799492409,0.0024338478170205994,바나나라이트240(32)I,냉장,MY
남양주,용수,122946,664,4672568.0,0.6679642417505504,0.5780683951302463,0.11474606536352278,0.24349983058859492,바나나맛우유240(지)I,냉장,MY
남양주,용수,122958,508,2357598.0,0.3514088185236615,0.33424481645768017,0.11169442997847373,0.3200307262320899,빙그레우유200(50)I,냉장,MY
남양주,용수,112790,37,376448.0,0.11664754412207841,0.1489633970691309,0.1114838229588976,0.05302862147334737,그라시아 쿠앤크 초코(6) I,냉동,IC
남양주,용수,112832,220,1119521.0,0.18942204142713123,0.13445011274860022,-0.11140509619406025,-0.11914358434098163,투게더 미니어처(8) I,냉동,IC
남양주,용수,122845,388,3533086.0,0.43297677458796946,0.3662613296068886,0.10392162431906082,0.0047748432757030584,쥬시쿨 복숭아180(50)G,냉장,MY
남양주,용수,123012,360,1869039.0,0.4572518827676191,0.4418629602585922,0.10265771950719754,0.24963232292556622,요플레 플레인 화이트430(6)I,냉장,FM
남양주,용수,122847,436,4538722.0,0.47098178872853746,0.4507301326870634,0.10258306773019238,0.11443887668124944,쥬시쿨 복숭아930(16)G,냉장,MY
남양주,용수,122988,211,803454.0,0.3120431587259542,0.26142257966293375,0.10136236733131344,0.02379416060119626,요플레 샤인머스캣멀티85(32)I,냉장,FM
남양주,용수,122965,188,752830.0,0.2921076233111485,0.2458195337067596,-0.09956124337593168,-0.08318285925381043,딸기타임500(28)I,냉장,MY
남양주,용수,122933,95,318094.0,0.18497277327000425,0.1637440651376105,-0.09814953731327017,-0.011167949254100912,요플레 플레인 화이트 락토프리430(6),냉장,FM
남양주,용수,112827,136,1922651.0,0.23971704523751058,0.26884622213163345,0.09601813446605133,0.13806853447960024,그라시아 쿠앤크(6) I,냉동,IC
남양주,용수,122849,359,5115295.0,0.46479079979547316,0.4571587252443533,-0.09569567574900438,-0.021873146118447314,쥬시쿨 파인930(16)G,냉장,MY
남양주,용수,123013,367,2436673.0,0.426665904278814,0.4117025052419257,0.09511789927128309,0.16605497226328303,요플레 플레인 화이트900(6)I,냉장,FM
남양주,용수,123003,410,3092074.0,0.48647316567069965,0.4822284555329855,0.09312855556497772,0.250983220984574,요플레(홈) 딸기180(12)I,냉장,FM
남양주,용수,123008,314,1358327.0,0.3515634688338557,0.3816024245086922,0.09073701786510133,0.19690118757868172,요플레 플레인멀티85(32)I,냉장,FM
남양주,용수,122967,358,1153243.0,0.4259932633789512,0.39422921543598266,-0.09064444113250004,-0.053895866653851245,가공딸기200(50)I_세븐PB,냉장,MY
남양주,용수,112715,431,8639480.0,0.4285240897591463,0.38847274222476486,-0.08828864528841159,0.012376987830571338,떡붕어싸만코(30)B,냉동,IC
남양주,용수,122952,188,489176.0,0.18465619045620052,0.2338711468746735,0.08762788917736068,0.05983274045201979,바나나라이트240(지)I,냉장,MY
남양주,용수,111100,33,277740.0,0.11353411683343499,0.11501480362143375,0.08733460260384289,0.0766761012369756,E엔초(40)_베트남,냉동,IC
남양주,용수,112833,118,495843.0,0.24805886075745795,0.2457380411024406,0.08640580227897805,0.11423348503204428,끌 쿠키앤크림바(24) I,냉동,IC
남양주,용수,112797,68,916264.0,0.2052273755313154,0.22210952211041715,0.08583246411275153,0.1510432639136401,따옴바 딸기(40) H,냉동,IC
남양주,용수,123100,58,347433.0,0.144808156389814,0.13053646099568775,0.08553844919893648,0.033761240305813414,요플레 그릭 마일드 무가당180(12),냉장,FM
남양주,용수,122960,192,678767.0,-0.027342074591460416,-0.013246470129222506,-0.08189848235214264,0.1122552725483933,빙그레우유1000(16)_급식I,냉장,MY
남양주,용수,122848,311,1504588.0,0.4224120365493008,0.41394578101629786,-0.08144685972621901,-0.02397986690224399,쥬시쿨 파인450(28)G,냉장,MY
남양주,용수,123071,57,209619.0,0.10148524144247013,0.049045982478288785,-0.07947943837422788,-0.11481641436943975,요플레 제로 플레인400(6),냉장,FM
남양주,용수,122981,351,2345972.0,0.3920388301214445,0.4128492280129632,0.07744314338676855,0.1331277936842368,요플레 딸기멀티85(32)I,냉장,FM
남양주,용수,122324,239,351984.0,0.3189661809332326,0.30858264861641277,0.0761586013463082,0.15380321196037092,빙그레생크림_소프트랩(16),냉장,MY
남양주,용수,123002,333,2651768.0,0.3071671906636856,0.290150376795084,-0.07394164915995742,0.0058107456967050755,요플레 라이트 딸기6입80(30)I,냉장,FM
남양주,용수,123083,42,164288.0,0.11833244423466424,0.11203810714850745,-0.07283859526998379,-0.004064763487642736,쥬시쿨 제로 파인 930(16),냉장,MY
남양주,용수,123035,199,540313.0,0.30924673838545347,0.28902590289198427,0.07228484912007944,0.06128332279671492,요플레 제주감귤멀티85(32),냉장,FM
남양주,용수,112822,452,7837539.0,0.39877008053991253,0.3432189556405294,-0.07107392826688018,-0.06704484808525932,투게더 바닐라(6) I,냉동,IC
남양주,용수,123043,115,1076058.0,0.15492998413299675,0.16903487061965183,-0.06891742379442305,0.13494949830136896,투게더맛우유240(32),냉장,MY
남양주,용수,112765,126,1285195.0,0.18042946122064263,0.1749286757675001,-0.06719652268486022,-0.02434490789838548,요맘때콘 슈팅스타(24) C,냉동,IC
남양주,용수,112716,79,1285189.0,0.15947548282310162,0.1680321836467846,0.06337489769120823,0.09020331375456966,초코붕어싸만코 크런치(30)B,냉동,IC
남양주,용수,122996,69,69785.0,0.11356972713469081,0.08427537808232795,-0.062314748420823324,0.00187933378488548,요플레 복숭아85(지)(48)I,냉장,FM
남양주,용수,123054,97,205369.0,0.17608494077859724,0.14210740939179214,-0.0611671165307391,0.007426700457726838,요플레 라이트 바나나멀티80(32),냉장,FM
남양주,용수,123082,43,168787.0,0.09215993689787579,0.0812752062293234,-0.06080561841816734,-0.013273293356920986,쥬시쿨 제로 자두 930(16),냉장,MY
남양주,용수,123067,69,276741.0,0.10466314603064347,0.13224860648560885,0.060550637799171546,0.027468283041424145,요플레 그릭 복숭아 멀티80(32),냉장,FM
남양주,용수,123066,68,320913.0,0.11693377158481062,0.14619911904164465,0.05847825904622002,0.03397675953883782,요플레 그릭 딸기 멀티80(32),냉장,FM
남양주,용수,123006,234,427832.0,0.32878551499287345,0.30483567733732564,0.05698040565586684,0.06546909848623299,요플레(홈) 플레인180(12)I,냉장,FM
남양주,용수,123044,110,643383.0,0.16270205863731604,0.17178404639483083,-0.056605780741366025,0.1072728589841023,투게더맛우유멀티240(32),냉장,MY
남양주,용수,112834,64,256310.0,0.16184308793425295,0.18113584721816425,0.05419923689287406,0.08627814326119958,끌 쿠키앤초코바(24) I,냉동,IC
남양주,용수,123074,227,2035105.0,0.2342194723385585,0.19838838107035897,0.05270562394815128,0.06741091521438747,바나나무가당멀티240(32),냉장,MY
남양주,용수,122961,304,414067.0,0.38236886386214575,0.3443194654456761,-0.0524227407987249,-0.06770065206537772,가공딸기200(50)I_아워홈,냉장,MY
남양주,용수,112905,30,324075.0,0.07962988317735009,0.06180810681050399,-0.04921781279488164,0.025531735553449317,엔초 디카페인 커피(40)G,냉동,IC
남양주,용수,123073,241,3308974.0,0.20698336546803012,0.18932805291515226,0.048475946840557796,0.08148290728722628,바나나무가당240(32),냉장,MY
남양주,용수,123080,34,253125.0,-0.004897192357259129,-0.03676066588668098,-0.045022833524764605,-0.07944760173134793,춘식이밤500(28)I,냉장,MY
남양주,용수,123000,292,1397226.0,0.2962932796694959,0.3285340841732315,-0.043851060717829085,-0.03587838815088443,요플레 라이트 딸기멀티80(32)I,냉장,FM
남양주,용수,112789,90,1436366.0,0.1526900433648501,0.12937390196996384,0.04249812389885278,0.03734090412063277,슈크림 붕어싸만코(30)B,냉동,IC
남양주,용수,122984,251,313033.0,0.2750540493838869,0.27081395945714665,-0.04239235589981962,0.004929017408723837,요플레 복숭아85(32)I,냉장,FM
남양주,용수,122985,286,1315154.0,0.32667008128197417,0.31028720586173303,-0.04203834236416687,0.03056753203881416,요플레 복숭아멀티85(32)I,냉장,FM
남양주,용수,112841,32,121916.0,0.0782104093349177,0.0719564154990242,0.04028125501914682,0.05119685656931993,끌 클린 딸기 컵 80mL(48),냉동,IC
남양주,용수,123092,66,485856.0,0.12052016979304624,0.10046010868251241,-0.0402218728138701,-0.007551248282115851,춘식이멜론500(28)I,냉장,MY
남양주,용수,112749,162,2464194.0,0.26911001824566805,0.2617570763524804,0.039704138831768286,0.07208583045447962,쿠앤크바(40) G,냉동,IC
남양주,용수,122932,253,1642275.0,0.29033770896195016,0.25240710857952414,0.0385220871513698,0.06213633438436902,요플레 그릭 마일드 무가당400(6),냉장,FM
남양주,용수,122844,394,4488189.0,0.4785481971153888,0.517315999625255,0.03813773446460883,0.3003187925336913,쥬시쿨 자두930(16)G,냉장,MY
남양주,용수,112764,190,1905538.0,0.2503060193764881,0.22132212882979788,-0.028576946656533233,-0.005047206051350394,요맘때콘 플레인(24) C,냉동,IC
남양주,용수,123004,244,765117.0,0.3120274710526632,0.30148825145996394,0.02855206930354226,0.10552652482168408,요플레(홈) 블루베리180(12)I,냉장,FM
남양주,용수,122995,114,116420.0,0.1796510657653919,0.16458633202482453,0.023462295416963465,-0.011897215851663886,요플레 딸기85(지)(48)I,냉장,FM
남양주,용수,112767,265,3650422.0,0.3289447752004658,0.28849879885307433,-0.0233919663100581,0.035640534622576506,엔초(40) G,냉동,IC
남양주,용수,123085,159,1123527.0,0.14144109319140977,0.15443086172571274,0.022812468389934507,-0.029572880397750047,요플레 그릭 마일드 무가당900(6),냉장,FM
남양주,용수,122987,153,349773.0,0.23747904854972532,0.24271014408660355,0.0221273312116904,0.07928270689802383,요플레 살구멀티85(32)I,냉장,FM
남양주,용수,112748,452,9269849.0,0.5780188241682287,0.6088012578084327,-0.022114672578229837,0.16417716796493056,비비빅(40) G,냉동,IC
남양주,용수,112752,103,1519875.0,0.19957191702524116,0.17635642270902552,-0.021030317425007473,0.043343598835147684,요맘때바 플레인(40) G,냉동,IC
남양주,용수,123011,239,493732.0,0.3265514864594028,0.3119305056123325,-0.02099270109356886,0.028665530340595647,요플레 플레인 화이트멀티80(32)I,냉장,FM
남양주,용수,122957,237,1740712.0,0.18323248318410879,0.14446543379003482,-0.02059594806600336,-0.13071032886562267,굿모닝 저지방900(16)I,냉장,MY
남양주,용수,123039,47,289640.0,0.12019251992081799,0.1450146042806406,0.020530105672205104,-0.02311382217408441,춘식이망고500(28)I,냉장,MY
남양주,용수,112774,90,865219.0,0.19768367328151473,0.21595016501578795,0.019991853060683608,0.1184240068456675,요맘때콘 딸기(24) C,냉동,IC
남양주,용수,112796,40,455498.0,0.11184220448672502,0.11627183359742356,-0.01856275477399223,0.01043592993211064,따옴바 납작복숭아(40) H,냉동,IC
남양주,용수,122980,261,1033245.0,0.31459079496522663,0.3223293281584243,-0.01773030326491168,0.07583715334439027,요플레 딸기85(32)I,냉장,FM
남양주,용수,123075,189,1935876.0,0.18729637208485791,0.10436502747730463,-0.015538491146942975,-0.006074271485082442,990딸기300(28)_CU,냉장,MY
남양주,용수,123001,258,893985.0,0.24695716205321708,0.22600232744654747,-0.014868536759818588,-0.02019399976786249,요플레 라이트 베리멀티80(32)I,냉장,FM
남양주,용수,123093,98,856260.0,0.1669035019240938,0.14596166019365572,-0.013818453074925909,-0.07656697196943912,빙그레 대용량우유 20kg,냉장,MY
남양주,용수,123005,213,1174920.0,0.30123176577089095,0.2698363239300206,0.013001236838004382,0.018591036150204517,요플레(홈) 복숭아180(12)I,냉장,FM
남양주,용수,112766,257,6291109.0,0.4184608375178239,0.5077067881390984,0.012939306128839492,0.19787177717635357,더위사냥(30) G,냉동,IC
남양주,용수,112747,481,11424942.0,0.6043521934435022,0.661301789115943,-0.012364262070237268,0.14723906958090335,메로나(40) G,냉동,IC
남양주,용수,112876,58,1026868.0,0.1502288043999283,0.19064527714253976,-0.012166351237455603,0.07425066759336543,더위사냥 제로(30),냉동,IC
남양주,용수,122972,270,2830825.0,0.3217303528302343,0.277046021716805,0.011729748805942884,0.10534701441030442,춘식이딸기500(28)I,냉장,MY
남양주,용수,122989,206,387640.0,0.29418120510729345,0.2765181251522117,0.010739343551592864,0.054135455565119,요플레 샤인머스캣6입85(30)I,냉장,FM
남양주,용수,122973,261,2352530.0,0.218607820234712,0.1643809181758963,-0.010649105297210958,-0.06424263990912836,춘식이바나나500(28)I,냉장,MY
남양주,용수,112911,31,113146.0,0.09700090137861996,0.11360737961627777,0.009670257355926491,0.006260851197612509,딥앤로우 저당 크런치초코바(24),냉동,IC
남양주,용수,122843,372,1770297.0,0.46270856165078583,0.485173605239361,0.008736481609597675,0.2560817248487775,쥬시쿨 자두450(28)G,냉장,MY
남양주,용수,112929,47,425741.0,0.09618430666533868,0.07073301744359552,-0.006476231278402472,0.025164599606331176,요맘때콘 블루베리(24) C,냉동,IC
남양주,용수,122914,284,3393712.0,0.3030819457425699,0.29618425768439355,-0.004953977096402629,-0.0015998392191758077,카페바리스타 1000(16)G,냉장,MY
남양주,용수,122945,688,9570397.0,0.5981529994551555,0.3972048352696298,0.004841572921448781,-0.0945179831232408,단지우유5입팩멀티240(30)I,냉장,MY
남양주,용수,112751,158,2362434.0,0.23632678711986,0.194627946229437,0.002771209469589042,0.027645439854627096,요맘때바 딸기(40) G,냉동,IC
남양주,용수,112795,39,450921.0,0.12621920810031292,0.12509614712638495,-0.002178368036888568,0.0343238176291217,따옴바 패션프루트(40) H,냉동,IC
남양주,용수,112753,53,786916.0,0.12793231429432086,0.10909278584051657,-0.0008133695817268312,0.0912674842811013,요맘때바 복숭아(40) G,냉동,IC
남양주,용수,112835,75,268537.0,0.14843574410237276,0.13168685660842808,-0.00039920721091580636,0.010302214798325271,끌 베리믹스바(24) I,냉동,IC
남양주,전력,112748,452,9269849.0,0.7452578605149179,0.7322950043122215,0.49516349275121957,0.39497908492965667,비비빅(40) G,냉동,IC
남양주,전력,112747,481,11424942.0,0.7505772089592663,0.7475286707212111,0.4608747655731601,0.36382933162049896,메로나(40) G,냉동,IC
남양주,전력,122943,765,35674941.0,0.6303504624630032,0.5778396469677444,-0.35133001524896845,0.05567747665889274,바나나맛우유240(32)I,냉장,MY
남양주,전력,122944,640,19542344.0,0.6484248070102194,0.6027912254595639,-0.3050245574442761,0.08871435333119528,바나나맛우유멀티240(32)I,냉장,MY
남양주,전력,112766,257,6291109.0,0.5054801888965792,0.5466637052297622,0.2497678955272276,0.325013307865938,더위사냥(30) G,냉동,IC
남양주,전력,112876,58,1026868.0,0.2408739653195651,0.24671126806599555,0.1955169512133208,0.17530151150134954,더위사냥 제로(30),냉동,IC
남양주,전력,122946,664,4672568.0,0.55062698034517,0.5388218849096614,-0.18938755380376004,0.24649907083973943,바나나맛우유240(지)I,냉장,MY
남양주,전력,123085,159,1123527.0,0.04076510838187625,0.09003414927470997,-0.1879076158853554,-0.08382170905095573,요플레 그릭 마일드 무가당900(6),냉장,FM
남양주,전력,122961,304,414067.0,0.3156156603080828,0.3527666527942888,-0.17517501660847465,-0.028549359184350104,가공딸기200(50)I_아워홈,냉장,MY
남양주,전력,123080,34,253125.0,-0.06669146293009245,-0.06358324726390917,-0.17028447632818428,-0.12242993653838048,춘식이밤500(28)I,냉장,MY
남양주,전력,122967,358,1153243.0,0.38286732459179856,0.4115796486149606,-0.1512291493651154,0.01394463814745575,가공딸기200(50)I_세븐PB,냉장,MY
남양주,전력,122842,450,4330879.0,0.42454046839450477,0.4215561324420472,-0.1440783510763447,0.14243686708016143,쥬시쿨 자두180(50)G,냉장,MY
남양주,전력,122849,359,5115295.0,0.4275974942095671,0.44156701495479705,-0.13977984027465376,0.06419661761169368,쥬시쿨 파인930(16)G,냉장,MY
남양주,전력,112797,68,916264.0,0.22831474657368953,0.21666069327389328,0.1368346752773811,0.19484268000111896,따옴바 딸기(40) H,냉동,IC
남양주,전력,123093,98,856260.0,0.10648388930554753,0.12949269140014685,-0.1316899437456355,-0.09011270267140895,빙그레 대용량우유 20kg,냉장,MY
남양주,전력,122848,311,1504588.0,0.3862090596021457,0.40864151369285034,-0.12632542400091953,0.060301279351988216,쥬시쿨 파인450(28)G,냉장,MY
남양주,전력,123071,57,209619.0,0.0744781720798436,0.08062296238625863,-0.11913365891505005,-0.11474265052416845,요플레 제로 플레인400(6),냉장,FM
남양주,전력,122963,435,3179134.0,0.42549845090799404,0.45835996374536697,-0.1095517715462034,0.059686379510248466,딸기타임200(50)I,냉장,MY
남양주,전력,112765,126,1285195.0,0.25090031059211404,0.22759590569995394,0.1090133293853229,0.058911050160632125,요맘때콘 슈팅스타(24) C,냉동,IC
남양주,전력,112822,452,7837539.0,0.3682659096929583,0.37226519577420975,-0.10447702384349276,-0.043109814013658085,투게더 바닐라(6) I,냉동,IC
남양주,전력,123075,189,1935876.0,0.13988186902659672,0.1133211405323345,-0.10402813488715212,-0.0029776062291332426,990딸기300(28)_CU,냉장,MY
남양주,전력,112749,162,2464194.0,0.28962126474905814,0.24809444814094317,0.09762952535860653,0.12738789309411186,쿠앤크바(40) G,냉동,IC
남양주,전력,112764,190,1905538.0,0.29717555573702414,0.2906026050717942,0.09696235209145072,0.07035111359628142,요맘때콘 플레인(24) C,냉동,IC
남양주,전력,112774,90,865219.0,0.22679997131003954,0.22378359525795874,0.09365033795788932,0.18554582106936632,요맘때콘 딸기(24) C,냉동,IC
남양주,전력,122843,372,1770297.0,0.40808799777640764,0.4400497293772296,-0.09221654961395553,0.2893497131768054,쥬시쿨 자두450(28)G,냉장,MY
남양주,전력,123073,241,3308974.0,0.14046002867589327,0.16206992982450286,-0.08963430417941769,0.05787397332989461,바나나무가당240(32),냉장,MY
남양주,전력,122932,253,1642275.0,0.22703079637485563,0.21163251017884233,-0.08868479975374657,0.04288279598369665,요플레 그릭 마일드 무가당400(6),냉장,FM
남양주,전력,123039,47,289640.0,0.14939770074629818,0.17629529624196608,0.08808238910209959,0.03961467763946749,춘식이망고500(28)I,냉장,MY
남양주,전력,123066,68,320913.0,0.04940454881955557,0.12948219129380723,-0.08706227618491495,-0.004149771910447397,요플레 그릭 딸기 멀티80(32),냉장,FM
남양주,전력,112795,39,450921.0,0.16258589322797268,0.16058923756518453,0.08469820775522867,0.07445896646940256,따옴바 패션프루트(40) H,냉동,IC
남양주,전력,122981,351,2345972.0,0.3167849469640532,0.3746143922397593,-0.08077885866208727,0.14359965933749094,요플레 딸기멀티85(32)I,냉장,FM
남양주,전력,122980,261,1033245.0,0.2767626401874702,0.3052240832800518,-0.07919991763859548,0.10660774300269232,요플레 딸기85(32)I,냉장,FM
남양주,전력,122324,239,351984.0,0.24659535653661635,0.27211059573350005,-0.07564673994449196,0.1620642492289144,빙그레생크림_소프트랩(16),냉장,MY
남양주,전력,123011,239,493732.0,0.2919818775902381,0.3030768565463544,-0.07406089390866141,0.04632999559788618,요플레 플레인 화이트멀티80(32)I,냉장,FM
남양주,전력,123005,213,1174920.0,0.25491028421018536,0.26358901040069876,-0.0723960317996189,0.046060838773080724,요플레(홈) 복숭아180(12)I,냉장,FM
남양주,전력,122945,688,9570397.0,0.5532717731665372,0.44167261740303165,-0.07056777188461921,-0.017878072383700108,단지우유5입팩멀티240(30)I,냉장,MY
남양주,전력,122985,286,1315154.0,0.30172319029899086,0.3306760940070109,-0.07007782400746074,0.07352060176992127,요플레 복숭아멀티85(32)I,냉장,FM
남양주,전력,123067,69,276741.0,0.04467369745301585,0.12059591749810264,-0.06979527821738364,-0.0034189080288157263,요플레 그릭 복숭아 멀티80(32),냉장,FM
남양주,전력,112751,158,2362434.0,0.25953875971708645,0.21340139617048623,0.0695364456736363,0.08815222610283568,요맘때바 딸기(40) G,냉동,IC
남양주,전력,123054,97,205369.0,0.22567957467474722,0.21086552610541137,0.06798979687069241,0.08301068620899155,요플레 라이트 바나나멀티80(32),냉장,FM
남양주,전력,123000,292,1397226.0,0.27679855565541345,0.35491151054170933,-0.06091773619985368,-0.020441473899954602,요플레 라이트 딸기멀티80(32)I,냉장,FM
남양주,전력,123044,110,643383.0,0.2071701116629379,0.1933858676522698,0.05938686404009138,0.1514232806340613,투게더맛우유멀티240(32),냉장,MY
남양주,전력,122973,261,2352530.0,0.18931971642355958,0.19162583075373463,-0.05864516626209232,-0.04372435498744001,춘식이바나나500(28)I,냉장,MY
